id;name;city_id;unit_class_kind;unit_type_produce_id;size;technology_level;employee_count;employee_salary;employee_level;equipment_count;equipment_quality;equipment_wear;district_id;fertility;quality;extract_cost;on_holiday;artefact_energy;artefact_wear;artefact_feeder
7973656;Oil well;0;mine;0;8;39;4000;3057.86;18.75;20000;40.32;0.00;0;0;0;0;0;0;0;0;
7983560;Tomato processing plant;0;workshop;0;100;37;5000;3428.34;17.98;5000;50.44;0.00;0;0;0;0;0;1;1;0;
7983564;Agricultural farm;0;farm;0;30;40;3000;1249.59;19.13;600;55;0.10;0;0;0;0;0;0;0;0;
7994047;Store;0;shop;0;1000;1;4000;1032.62804656298;7;0;0;0.00;2010;0;0;0;0;0;0;0;
7994055;Restaurant;0;restaurant;0;100;1;1000;4265.61;26.3;1000;72.9801271119816;0.08;2009;0;0;0;0;0;0;0;
8014055;Plantation;0;orchard;0;150;40;15000;1175.70;19.13;3000;58.78;0.01;0;0;0;0;0;0;0;0;
8014058;Toothpaste plant;0;workshop;0;100;37;10000;1689.27;17.98;10000;44.55;0.00;0;0;0;0;0;1;1;0;
8014061;Store;0;shop;0;1000;1;3500;2109.35673896424;7;0;0;0.00;2010;0;0;0;0;0;0;0;
8015013;Plantation;0;orchard;0;126;40;12600;1010.08;19.13;2520;58.34;0.03;0;0;0;0;0;0;0;0;
8015016;Auto repair shop;0;repair;0;100;1;500;4345.42;25;500;50.8291763311299;0.10;2009;0;0;0;0;0;0;0;
8015017;Restaurant;0;restaurant;0;100;1;1000;10602.70;26.3;1000;72.9801271119816;0.06;2007;0;0;0;0;0;0;0;
8015018;Olives processing plant;0;workshop;0;100;38;5000;1230.38;18.36;5000;48.21;0.01;0;0;0;0;0;1;1;0;
8015020;Bakery;0;workshop;0;100;39;5000;199.47;18.75;5000;46.97;0.00;0;0;0;0;0;1;1;0;
8016027;Radio towers;0;network;0;1;1;0;0;0;1;75.5633406862888;9.78;0;0;0;0;0;0;0;0;
8016028;Mobile network operator;0;it;0;500;1;5000;666.04;16.73;500;67.6780415001765;0.08;2008;0;0;0;0;0;0;0;
8016338;Oil well;0;mine;0;11;39;5500;1006.68;18.75;27500;45.68;0.00;0;0;0;0;0;0;0;0;
8016343;Oil well;0;mine;0;10;39;0;7356.64;1e-06;0;0;0.00;0;0;0;0;0;0;0;0;
8016346;Oil well;0;mine;0;11;39;5500;704.47;18.75;27500;40.86;0.00;0;0;0;0;0;0;0;0;
8017913;Agricultural farm;0;farm;0;5;40;500;297.09;19.13;100;58.49;0.86;0;0;0;0;0;0;0;0;
8024193;Store;0;shop;0;1000;1;10000;2944.17073077872;7;0;0;0.00;2010;0;0;0;0;0;0;0;
8050659;Farm US 1.0 CGC;0;farm;0;77;40;7700;3100.69;19.13;1540;57.86;0.06;0;0;0;0;0;0;0;0;
8051168;Oil well;0;mine;0;21;39;5000;14446.57;18.75;25000;51.14;0.00;0;0;0;0;0;0;0;0;
8062871;Store;0;shop;0;1000;1;3500;8442.76695603489;9.12;0;0;0.00;2010;0;0;0;0;0;0;0;
8074503;Agricultural farm;0;farm;0;20;40;2000;431.39;19.13;400;56.95;0.17;0;0;0;0;0;0;0;0;
8076497;Restaurant;0;restaurant;0;100;1;1000;7111.73;26.3;1000;72.9801271119817;0.06;2008;0;0;0;0;0;0;0;
8078357;Plantation;0;orchard;0;50;40;5000;1931.18;19.13;1000;52.99;0.09;0;0;0;0;0;0;0;0;
8079342;Store;0;shop;0;1000;1;3000;7755.42649199023;10.12;0;0;0.00;2010;0;0;0;0;0;0;0;
8086169;Gas station;0;fuel;0;100;1;500;884.87;20;100;70.3980700465275;0.97;0;0;0;0;0;0;0;0;
8107635;Restaurant;0;restaurant;0;100;1;1000;11639.87;26.3;1000;72.9801271119816;0.08;2009;0;0;0;0;0;0;0;
8109628;Agricultural farm ;0;farm;0;90;40;9000;480.74;19.13;1800;56.31;0.05;0;0;0;0;0;0;0;0;
8117086;Cosmetics factory;0;workshop;0;100;39;10000;547.51;18.75;20000;47.42;0.00;0;0;0;0;0;1;1;0;
8132768;Dairy-farm;0;workshop;0;100;39;5000;193.62;18.75;5000;48.72;0.00;0;0;0;0;0;1;1;0;
8134722;Restaurant;0;restaurant;0;100;1;1000;13752.99;26.3;1000;72.9801271119816;0.08;2008;0;0;0;0;0;0;0;
8134723;Restaurant;0;restaurant;0;100;1;1000;22985.94;26.3;1000;72.9801271119816;0.08;2007;0;0;0;0;0;0;0;
8134747;Restaurant;0;restaurant;0;100;1;1000;11735.60;26.3;1000;72.9801271119816;0.08;2008;0;0;0;0;0;0;0;
8158744;Store;0;shop;0;1000;1;7000;5976.42187075392;10;0;0;0.00;2010;0;0;0;0;0;0;0;
8158781;Store;0;shop;0;1000;1;3000;7972.57522401563;11.24;0;0;0.00;2010;0;0;0;0;0;0;0;
8158783;Store;0;shop;0;1000;1;3000;2862.54593350752;7;0;0;0.00;2010;0;0;0;0;0;0;0;
8163981;Medical center;0;medicine;0;100;1;2500;14490.12;16.3;2500;65.7870703826212;0.01;2008;0;0;0;0;0;0;0;
8163982;Medical center;0;medicine;0;100;1;2500;6388.41;16.33;2500;65.9540859736244;0.03;2008;0;0;0;0;0;0;0;
8163983;Kindergarten;0;educational;0;150;1;750;31971.30;21;750;64.5116593636468;0.10;2009;0;0;0;0;0;0;0;
8163985;Kindergarten;0;educational;0;150;1;750;25015.93;21;750;64.5107157326593;0.11;2009;0;0;0;0;0;0;0;
8166929;Store;0;shop;0;1000;1;4000;2489.66249546403;7;0;0;0.00;2010;0;0;0;0;0;0;0;
8166933;Store;0;shop;0;1000;1;4500;2862.54593350752;7;0;0;0.00;2010;0;0;0;0;0;0;0;
8170035;Store;0;shop;0;1000;1;6000;5532.68473982845;8.54;0;0;0.00;2010;0;0;0;0;0;0;0;
8170363;Oil well;0;mine;0;10;39;20;304.00;6.39;100;36.74;0.00;0;0;0;0;0;0;0;0;
8171136;Store;0;shop;0;1000;1;2000;912.183958845322;7;0;0;0.00;2010;0;0;0;0;0;0;0;
8173025;Apiary;0;animalfarm;0;5000;40;1400;471.96;29.53;7000;160.47;0.00;0;0;0;0;0;0;0;0;
8173063;Store;0;shop;0;1000;1;5000;2862.54593350752;7;0;0;0.00;2010;0;0;0;0;0;0;0;
8173066;Household Appliances Plant;0;workshop;0;100;39;10000;342.39;18.75;20000;48.36;0.00;0;0;0;0;0;1;1;0;
8174077;Meat processing plant;0;workshop;0;100;39;10000;199.47;18.75;10000;49.44;0.00;0;0;0;0;0;1;1;0;
8177840;Oil well;0;mine;0;10;39;1000;1006.68;18.75;5000;46.68;0.00;0;0;0;0;0;0;0;0;
8178797;Non-ferrous metal factory;0;workshop;0;100;39;20000;887.69;18.75;40000;54.94;0.00;0;0;0;0;0;1;1;0;
8180666;Store;0;shop;0;1000;1;5000;8132.48265503203;8.88;0;0;0.00;2010;0;0;0;0;0;0;0;
8180672;Store;0;shop;0;1000;1;4000;2862.54593350752;7;0;0;0.00;2010;0;0;0;0;0;0;0;
8180673;Store;0;shop;0;1000;1;3500;5354.9076118945;8;0;0;0.00;2010;0;0;0;0;0;0;0;
8180675;Store;0;shop;0;1000;1;3000;2489.66249546403;7;0;0;0.00;2010;0;0;0;0;0;0;0;
8181742;Store;0;shop;0;1000;1;3000;2913.44028320698;7;0;0;0.00;2010;0;0;0;0;0;0;0;
8181743;Store;0;shop;0;1000;1;2000;2922.57011008913;7;0;0;0.00;2010;0;0;0;0;0;0;0;
8181745;Store;0;shop;0;1000;1;2000;4345.71086673581;7;0;0;0.00;2010;0;0;0;0;0;0;0;
8182734;Clothing factory ;0;workshop;0;100;38;10000;558.83;18.36;10000;46.39;0.00;0;0;0;0;0;1;1;0;
8182736;Clothing factory ;0;workshop;0;100;38;10000;558.83;18.36;10000;46.39;0.00;0;0;0;0;0;1;1;0;
8183690;Store;0;shop;0;1000;1;5000;5794.68715282338;8.47;0;0;0.00;2010;0;0;0;0;0;0;0;
8183703;Gardening tools plant;0;workshop;0;100;39;5000;199.47;18.75;5000;48.82;0.00;0;0;0;0;0;1;1;0;
8184699;Store;0;shop;0;1000;1;4000;5839.35103054182;8.46;0;0;0.00;2010;0;0;0;0;0;0;0;
8184700;Store;0;shop;0;1000;1;3000;5454.38808340339;8.3;0;0;0.00;2010;0;0;0;0;0;0;0;
8184718;Store;0;shop;0;1000;1;5000;7794.85576114715;10.34;0;0;0.00;2010;0;0;0;0;0;0;0;
8184783;Restaurant;0;restaurant;0;100;1;1000;9343.59;26.3;1000;72.9801271119817;0.06;2009;0;0;0;0;0;0;0;
8184784;Distillery plant ;0;workshop;0;100;39;5000;1203.88;18.75;5000;49.14;0.01;0;0;0;0;0;1;1;0;
8185718;Store;0;shop;0;1000;1;2000;10464.6599015435;11.86;0;0;0.00;2010;0;0;0;0;0;0;0;
8185719;Store;0;shop;0;1000;1;3500;2862.54593350752;7;0;0;0.00;2010;0;0;0;0;0;0;0;
8189595;Store;0;shop;0;1000;1;2000;1934.00317612031;7;0;0;0.00;2010;0;0;0;0;0;0;0;
8190543;Computer equipment plant;0;workshop;0;100;38;10000;323.54;18.36;20000;47.52;0.00;0;0;0;0;0;1;1;0;
8190617;Store;0;shop;0;1000;1;6000;6769.04929692413;8.38;0;0;0.00;2010;0;0;0;0;0;0;0;
8190638;Store;0;shop;0;1000;1;10000;543.49355543858;10;0;0;0.00;2010;0;0;0;0;0;0;0;
8195021;Warehouse;0;warehouse;0;20000;1;0;230.48;1e-06;0;0;0.00;0;0;0;0;0;0;0;0;
8197127;Restaurant;0;restaurant;0;100;1;1000;10872.45;26.3;1000;72.9801271119816;0.06;2009;0;0;0;0;0;0;0;
8197128;Restaurant;0;restaurant;0;100;1;1000;22985.94;26.3;1000;72.9801271119816;0.08;2009;0;0;0;0;0;0;0;
8199976;Baby carriages Factory;0;workshop;0;100;39;10000;677.98;18.75;10000;47.59;0.00;0;0;0;0;0;1;1;0;
8200107;Fishing base;0;fishingbase;0;57;39;2850;1154.21;18.75;285;55.16;0.21;0;0;0;0;0;0;0;0;
8201366;Auto repair shop;0;repair;0;100;1;500;60878.45;25;500;50.7084942651015;0.10;2008;0;0;0;0;0;0;0;
8202386;Gas station;0;fuel;0;100;1;500;4567.00;20;100;70.3980700465275;0.20;0;0;0;0;0;0;0;0;
8215200;Store;0;shop;0;1000;1;3000;7935.13264772801;9.27;0;0;0.00;2010;0;0;0;0;0;0;0;
8220045;Restaurant;0;restaurant;0;100;1;1000;9030.07;26.3;1000;72.9801271119816;0.06;2010;0;0;0;0;0;0;0;
8220048;Restaurant;0;restaurant;0;100;1;1000;21717.69;26.3;1000;72.9801271119816;0.08;2008;0;0;0;0;0;0;0;
8221129;Oil well;0;mine;0;150;39;64000;1006.68;18.75;320000;56.43;0.00;0;0;0;0;0;0;0;0;
8228969;Farm BY 3.0 STPFG;0;farm;0;10;40;1000;524.74;19.13;200;56.57;0.42;0;0;0;0;0;0;0;0;
8236994;Plantation;0;orchard;0;11;40;1100;857.34;19.13;220;55.37;0.26;0;0;0;0;0;0;0;0;
8236995;Agricultural farm;0;farm;0;1;40;100;523.67;19.13;20;59.8;4.93;0;0;0;0;0;0;0;0;
8236999;Agricultural farm;0;farm;0;1;40;100;819.24;19.13;20;59.08;1.30;0;0;0;0;0;0;0;0;
8237861;Refinery;0;workshop;0;100;39;20000;202.68;18.75;80000;58.69;0.00;0;0;0;0;0;1;1;0;
8246025;Fishing base;0;fishingbase;0;56;39;2800;954.17;18.75;280;55.12;0.07;0;0;0;0;0;0;0;0;
8247279;Plantation;0;orchard;0;18;40;1800;905.19;19.13;360;58.13;0.11;0;0;0;0;0;0;0;0;
8247295;Fishing base;0;fishingbase;0;2;39;100;2479.06;18.75;10;56.08;5.89;0;0;0;0;0;0;0;0;
8248335;Mobile network operator;0;it;0;500;1;5000;3816.42;16.62;500;67.7162248667089;0.07;2008;0;0;0;0;0;0;0;
8248336;Radio towers;0;network;0;1;1;0;0;0;1;75.52952372231;9.78;0;0;0;0;0;0;0;0;
8250264;Cod 3.0;0;fishingbase;0;2;39;100;1053.11;18.75;10;54.86;5.89;0;0;0;0;0;0;0;0;
8254295;Restaurant;0;restaurant;0;100;1;1000;11238.65;26.3;1000;72.9801271119816;0.08;2010;0;0;0;0;0;0;0;
8254296;Restaurant;0;restaurant;0;100;1;1000;6425.57;26.3;1000;72.9801271119816;0.08;2010;0;0;0;0;0;0;0;
8254326;Auto repair shop;0;repair;0;100;1;500;61844.18;25;500;50.2016997199821;0.10;2008;0;0;0;0;0;0;0;
8255245;Radio towers;0;network;0;1;1;0;0;0;1;75.52952372231;9.78;0;0;0;0;0;0;0;0;
8255246;Mobile network operator;0;it;0;500;1;5000;1490.01;16.62;500;67.7068813308136;0.00;2008;0;0;0;0;0;0;0;
8255249;Radio towers;0;network;0;1;1;0;0;0;1;75.5633406862888;7.65;0;0;0;0;0;0;0;0;
8255250;Mobile network operator;0;it;0;500;1;5000;3935.36;16.58;500;67.4717128823183;0.11;2008;0;0;0;0;0;0;0;
8258262;Fishing PointG base;0;fishingbase;0;50;39;2500;742.21;18.75;250;52.43;0.19;0;0;0;0;0;0;0;0;
8261270;Agricultural farm;0;farm;0;50;40;5000;483.84;19.13;1000;56.84;0.02;0;0;0;0;0;0;0;0;
8261272;Agricultural farm;0;farm;0;120;40;12000;483.84;19.13;2400;56.93;0.03;0;0;0;0;0;0;0;0;
8261274;Agricultural farm;0;farm;0;100;40;10000;483.84;19.13;2000;56.81;0.02;0;0;0;0;0;0;0;0;
8261371;Mobile network operator;0;it;0;500;1;5000;2664.38;16.62;500;67.7000246715946;0.14;2008;0;0;0;0;0;0;0;
8261373;Radio towers;0;network;0;1;1;0;0;0;1;75.52952372231;9.78;0;0;0;0;0;0;0;0;
8263337;0;0;villa;0;1;1;0;722.56;1e-06;1;112.94;0.00;0;0;0;0;0;0;0;0;
8263338;0;0;villa;0;1;1;0;701.14;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8263361;Restaurant;0;restaurant;0;100;1;1000;15446.67;26.3;1000;72.9801271119816;0.08;2009;0;0;0;0;0;0;0;
8263363;Restaurant;0;restaurant;0;100;1;1000;16081.01;26.3;1000;72.9801271119816;0.06;2009;0;0;0;0;0;0;0;
8263365;Restaurant;0;restaurant;0;100;1;1000;10213.77;26.3;1000;72.9801271119816;0.08;2009;0;0;0;0;0;0;0;
8263702;Oil well;0;mine;0;11;39;2000;904.25;18.75;10000;47.09;0.00;0;0;0;0;0;0;0;0;
8264288;0;0;villa;0;1;1;0;893.72;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8264289;0;0;villa;0;1;1;0;1042.95;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8264290;0;0;villa;0;1;1;0;1378.13;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8266240;Farm ES 3.0;0;farm;0;20;40;2000;876.09;19.13;400;56.84;0.22;0;0;0;0;0;0;0;0;
8268393;Agricultural swine;0;farm;0;50;40;5000;1184.17;19.13;1000;57.79;0.04;0;0;0;0;0;0;0;0;
8268422;Restaurant;0;restaurant;0;100;1;1000;2011.00;26.3;1000;72.9801271119816;0.04;2009;0;0;0;0;0;0;0;
8268423;Restaurant;0;restaurant;0;100;1;1000;2011.00;26.3;1000;72.9801271119816;0.04;2009;0;0;0;0;0;0;0;
8268426;Restaurant;0;restaurant;0;100;1;1000;11805.02;26.3;1000;72.9801271119816;0.08;2010;0;0;0;0;0;0;0;
8271474;Watch factory ;0;workshop;0;100;35;5000;197.24;17.19;5000;51.01;0.00;0;0;0;0;0;1;1;0;
8271475;Lapidary factory;0;workshop;0;100;35;5000;191.86;17.19;5000;55.19;0.00;0;0;0;0;0;1;1;0;
8271476;Textile factory;0;workshop;0;100;36;10000;508.68;17.59;10000;51.01;0.00;0;0;0;0;0;1;1;0;
8271551;Store;0;shop;0;1000;1;2500;3245.924957372;6.2;0;0;0.00;2010;0;0;0;0;0;0;0;
8275393;Radio towers;0;network;0;1;1;0;0;0;1;73.4464143052867;3.30;0;0;0;0;0;0;0;0;
8278441;0;0;villa;0;1;1;0;915.08;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8278474;Manganese mine;0;mine;0;90;39;5000;2113.96;18.75;10000;55.27;0.00;0;0;0;0;0;0;0;0;
8278522;Tea 1.0;0;orchard;0;200;40;20000;1177.03;19.13;4000;58.95;0.00;0;0;0;0;0;0;0;0;
8279613;Fishing base;0;fishingbase;0;45;39;2250;1993.37;18.75;225;55.13;0.23;0;0;0;0;0;0;0;0;
8286648;Fishing base;0;fishingbase;0;60;39;3000;1566.61;18.75;300;55.33;0.21;0;0;0;0;0;0;0;0;
8289624;Store;0;shop;0;1000;1;3000;4682.99158701451;9;0;0;0.00;2010;0;0;0;0;0;0;0;
8290615;Store;0;shop;0;1000;1;3000;4695.95002446754;7.92;0;0;0.00;2010;0;0;0;0;0;0;0;
8290623;Store;0;shop;0;1000;1;3000;7732.21466463184;9.35;0;0;0.00;2010;0;0;0;0;0;0;0;
8290625;Restaurant;0;restaurant;0;100;1;1000;11575.45;26.3;1000;72.9801271119816;0.08;2008;0;0;0;0;0;0;0;
8291966;Oil well;0;mine;0;10;39;1000;3394.00;18.75;5000;49.21;0.00;0;0;0;0;0;0;0;0;
8292626;0;0;villa;0;2;1;0;1411.94;1e-06;2;112.94;0.00;0;0;0;0;0;0;0;0;
8292629;0;0;villa;0;2;1;0;1270.50;1e-06;2;112.94;0.00;0;0;0;0;0;0;0;0;
8297525;Bauxite quarry;0;mine;0;300;39;125000;6358.92;18.75;250000;51.76;0.00;0;0;0;0;0;0;0;0;
8299443;Store;0;shop;0;1000;1;5000;3114.59867331033;8;0;0;0.00;2010;0;0;0;0;0;0;0;
8299444;Restaurant;0;restaurant;0;100;1;1000;14172.44;26.3;1000;72.9801271119816;0.08;2009;0;0;0;0;0;0;0;
8299445;Auto repair shop;0;repair;0;100;1;500;68636.04;25;500;50.5954982568248;0.10;2009;0;0;0;0;0;0;0;
8303428;Household chemicals factory;0;workshop;0;100;39;20000;193.62;18.75;80000;50.45;0.00;0;0;0;0;0;1;1;0;
8305355;Auto repair shop;0;repair;0;100;1;500;39503.96;25;500;51.0449480864594;0.17;2008;0;0;0;0;0;0;0;
8306319;Cornflakes plant;0;workshop;0;100;39;5000;199.47;18.75;5000;51.84;0.00;0;0;0;0;0;1;1;0;
8306321;Decor studio;0;workshop;0;100;39;5000;199.47;18.75;5000;49.63;0.00;0;0;0;0;0;1;1;0;
8306322;Decor studio;0;workshop;0;100;39;5000;193.62;18.75;5000;52.03;0.00;0;0;0;0;0;1;1;0;
8306323;Decor studio;0;workshop;0;100;39;5000;193.62;18.75;5000;50.33;0.00;0;0;0;0;0;1;1;0;
8307354;Warehouse;0;warehouse;0;9000;1;0;254.11;1e-06;0;0;0.00;0;0;0;0;0;0;0;0;
8307363;Store;0;shop;0;1000;1;2000;4415.16680989001;8;0;0;0.00;2010;0;0;0;0;0;0;0;
8307364;Warehouse;0;warehouse;0;4000;1;0;254.11;1e-06;0;0;0.00;0;0;0;0;0;0;0;0;
8307365;Gas station;0;fuel;0;100;1;500;6190.50;20;100;70.3758310143637;0.22;0;0;0;0;0;0;0;0;
8307373;Gas station;0;fuel;0;100;1;500;3258.13;20;100;70.3980700465275;0.97;0;0;0;0;0;0;0;0;
8310241;Store;0;shop;0;1000;1;2000;3991.00156767156;7.42;0;0;0.00;2010;0;0;0;0;0;0;0;
8311258;Auto repair shop;0;repair;0;100;1;500;25399.87;25;500;50.8101954013269;0.11;2009;0;0;0;0;0;0;0;
8314066;Auto repair shop;0;repair;0;100;1;500;37948.74;25;500;50.8101954013269;0.11;2010;0;0;0;0;0;0;0;
8315985;Radio towers;0;network;0;1;1;0;0;0;1;75.5633406862888;9.78;0;0;0;0;0;0;0;0;
8318940;Fish processing plant;0;workshop;0;100;39;10000;865.33;18.75;10000;54.22;0.00;0;0;0;0;0;1;1;0;
8320865;Restaurant;0;restaurant;0;100;1;1000;3316.43;26.3;1000;72.9801271119816;0.08;2009;0;0;0;0;0;0;0;
8321779;Umbrella factory;0;workshop;0;100;35;10000;197.24;17.19;10000;52.5;0.00;0;0;0;0;0;1;1;0;
8323704;Restaurant;0;restaurant;0;100;1;1000;11912.28;26.3;1000;72.9801271119816;0.08;2009;0;0;0;0;0;0;0;
8324719;Fishing base;0;fishingbase;0;10;39;500;1526.39;18.75;50;55.45;0.18;0;0;0;0;0;0;0;0;
8325778;Cod liver oil factory;0;workshop;0;100;35;5000;197.24;17.19;5000;52.93;0.00;0;0;0;0;0;1;1;0;
8332574;Office ;0;office;0;1000;1;10000;6853.84338005145;15.32;10000;59.9634658078011;0.00;0;0;0;0;0;0;0;0;
8332575;Office ;0;office;0;1000;1;10000;4224.56989813736;15.3;10000;59.7931018274276;0.00;0;0;0;0;0;0;0;0;
8332576;Office ;0;office;0;1000;1;10000;7911.3728586763;15.21;10000;59.3031073925042;0.00;0;0;0;0;0;0;0;0;
8334576;Restaurant;0;restaurant;0;100;1;1000;16784.41;26.3;1000;72.9801271119816;0.08;2009;0;0;0;0;0;0;0;
8339553;Apiary;0;animalfarm;0;100;40;0;0.00;1e-06;299;151.64;0.00;0;0;0;0;0;0;0;0;
8342640;Essential oils factory;0;workshop;0;100;36;10000;199.09;17.59;20000;51.52;0.00;0;0;0;0;0;1;1;0;
8342641;Perfumery factory;0;workshop;0;100;35;10000;197.24;17.19;20000;51.46;0.00;0;0;0;0;0;1;1;0;
8347343;Oil well;0;mine;0;10;39;2000;4774.55;18.75;10000;57.24;0.00;0;0;0;0;0;0;0;0;
8349258;Agricultural farm ;0;farm;0;55;40;5500;2716.24;19.13;1100;58.89;0.07;0;0;0;0;0;0;0;0;
8349259;Medical mask factory;0;workshop;0;100;34;10000;4952.97;16.8;20000;54.14;0.00;0;0;0;0;0;1;1;0;
8349264;Plantation;0;orchard;0;50;40;5000;2153.31;19.13;1000;58.31;0.02;0;0;0;0;0;0;0;0;
8351564;Diamond workshop;0;workshop;0;100;35;5000;5482.45;17.19;5000;42.08;0.00;0;0;0;0;0;1;1;0;
8351600;Diamond quarry ;0;mine;0;45000;38;5000;1796.32;18.36;20000;62.05;0.00;0;0;0;0;0;0;0;0;
8351617;Diamond quarry ;0;mine;0;2000;38;5000;2867.11;18.36;20000;69.31;0.00;0;0;0;0;0;0;0;0;
8352557;Gold mine;0;mine;0;10;39;5000;3057.86;18.75;10000;62.74;0.00;0;0;0;0;0;0;0;0;
8352558;Diamond quarry ;0;mine;0;10;38;5000;2927.62;18.36;20000;72.31;0.00;0;0;0;0;0;0;0;0;
8352580;0;0;villa;0;1;1;0;695.73;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8353733;Store;0;shop;0;1000;1;3000;3646.22623850071;7.11;0;0;0.00;2010;0;0;0;0;0;0;0;
8367363;Restaurant;0;restaurant;0;100;1;1000;20974.51;26.3;1000;72.9801271119816;0.08;2009;0;0;0;0;0;0;0;
8369369;Black Bitter Piece;0;orchard;0;38;40;3800;994.12;19.13;760;57.28;0.01;0;0;0;0;0;0;0;0;
8369811;Oil well;0;mine;0;10;39;5000;4893.22;18.75;25000;65.41;0.00;0;0;0;0;0;0;0;0;
8369818;Oil well;0;mine;0;10;39;500;27527.69;18.75;2500;55.01;0.00;0;0;0;0;0;0;0;0;
8370445;Chromium mine;0;mine;0;100;39;50000;1778.99;18.75;100000;52.63;0.00;0;0;0;0;0;0;0;0;
8381785;0;0;villa;0;1;1;0;315.83;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8388998;Store;0;shop;0;1000;1;3000;3515.95379939849;5.79;0;0;0.00;2010;0;0;0;0;0;0;0;
8391049;0;0;villa;0;1;1;0;753.50;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8393073;Mine - OFF - Bauxite;0;mine;0;2;39;0;279.00;1e-06;1600;11.6;0.05;0;0;0;0;0;0;0;0;
8396033;Store ;0;shop;0;1000;1;2000;1877.88720359254;9;0;0;0.00;2010;0;0;0;0;0;0;0;
8398247;Oil well;0;mine;0;1;39;0;260.00;1e-06;1000;23.96;0.00;0;0;0;0;0;0;0;0;
8401650;Coal mine ;0;mine;0;11;38;5000;2856.17;18.36;10000;48.12;0.00;0;0;0;0;0;0;0;0;
8404390;Plantation;0;orchard;0;3;40;300;985.56;19.13;60;57.05;0.56;0;0;0;0;0;0;0;0;
8411109;0;0;villa;0;1;1;0;3289.05;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8414355;0;0;villa;0;1;1;0;2427.25;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8414357;0;0;villa;0;1;1;0;1666.82;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8417115;Store ;0;shop;0;1000;1;4000;7444.068455335;9.32;0;0;0.00;2010;0;0;0;0;0;0;0;
8417144;0;0;villa;0;1;1;0;700.90;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8421941;Auto repair shop;0;repair;0;100;1;500;33866.85;25;500;50.6634277607401;0.10;2009;0;0;0;0;0;0;0;
8421942;Auto repair shop;0;repair;0;2000;1;10000;15983.15;18.2;10000;49.8424840806232;0.01;2009;0;0;0;0;0;0;0;
8422822;Coal mine;0;mine;0;10;38;5000;5000.00;11.29;10000;56.29;0.00;0;0;0;0;0;0;0;0;
8422946;Restaurant;0;restaurant;0;100;1;1000;10418.56;26.3;1000;72.9801271119817;0.06;2009;0;0;0;0;0;0;0;
8422955;0;0;villa;0;2;1;0;694.40;1e-06;2;107.11;0.00;0;0;0;0;0;0;0;0;
8422958;0;0;villa;0;1;1;0;2968.16;1e-06;1;107.11;0.00;0;0;0;0;0;0;0;0;
8423995;Store;0;shop;0;1000;1;2000;2489.66249546403;7;0;0;0.00;2010;0;0;0;0;0;0;0;
8423999;Store;0;shop;0;1000;1;4000;4771.80171616625;8;0;0;0.00;2010;0;0;0;0;0;0;0;
8424851;Restaurant;0;restaurant;0;100;1;1000;15468.50;26.3;1000;72.9801271119816;0.08;2009;0;0;0;0;0;0;0;
8424853;Restaurant;0;restaurant;0;100;1;1000;15151.61;26.3;1000;72.9801271119816;0.08;2010;0;0;0;0;0;0;0;
8425147;Oil well;0;mine;0;11;39;500;4774.55;18.75;2500;68.53;0.00;0;0;0;0;0;0;0;0;
8425149;Oil well;0;mine;0;11;39;500;740.52;3.44;2500;12.56;0.00;0;0;0;0;0;0;0;0;
8425752;Store ;0;shop;0;1000;1;3500;2288.54502479921;7;0;0;0.00;2010;0;0;0;0;0;0;0;
8425755;Store;0;shop;0;1000;1;3500;3124.35886879421;8;0;0;0.00;2010;0;0;0;0;0;0;0;
8429236;Warehouse;0;warehouse;0;3000;1;0;266.81;1e-06;0;0;0.00;0;0;0;0;0;0;0;0;
8429246;0;0;villa;0;1;1;0;672.53;1e-06;1;112.94;0.00;0;0;0;0;0;0;0;0;
8435490;Gas station;0;fuel;0;100;1;500;10945.68;20;100;70.3980700465275;0.97;0;0;0;0;0;0;0;0;
8443575;Agricultural farm ;0;farm;0;3;40;300;1882.94;19.13;60;58.8;0.45;0;0;0;0;0;0;0;0;
8447926;0;0;villa;0;2;1;0;1906.05;1e-06;2;107.11;0.00;0;0;0;0;0;0;0;0;
8455059;Communications equipment factory;0;workshop;0;100;40;10000;749.69;19.13;20000;57.83;0.00;0;0;0;0;0;1;1;0;
8457689;Store ;0;shop;0;1000;1;3500;7276.80351027612;10;0;0;0.00;2010;0;0;0;0;0;0;0;
8471446;Store ;0;shop;0;1000;1;6000;515.172441635229;7;0;0;0.00;2010;0;0;0;0;0;0;0;
8475846;Gold mine;0;mine;0;10;39;5000;718.18;18.75;10000;64.8;0.00;0;0;0;0;0;0;0;0;
